InventoryId,Store,Brand,Description,Size,VendorNumber,VendorName,PONumber,PODate,ReceivingDate,InvoiceDate,PayDate,PurchasePrice,Quantity,Dollars,Classification
18_FURNESS_5103,18,5103,Fireball Cinnamon Whisky,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,17.14,5,85.7,1
5_SUTTON_5877,5,5877,Ryans Irish Cream,50mL,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,0.62,9,5.58,1
16_LUNDY_3246,16,3246,Bentley's Vodka,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,03-01-2024,10-01-2024,20-02-2024,6.71,18,120.78,1
38_GOULCREST_5170,38,5170,Dr McGillicuddy's Apple Pie,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,01-01-2024,10-01-2024,20-02-2024,9.99,12,119.88,1
18_FURNESS_5138,18,5138,Fireball Cinnamon Whisky,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,11.1,11,122.1,1
34_PITMERDEN_5661,34,5661,Dr McGillicuddy's Root Beer,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,10.31,108,1113.48,1
22_SHARNWICK_5134,22,5134,Dr McGillicuddy's Cherry,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,01-01-2024,10-01-2024,20-02-2024,10.39,12,124.68,1
16_LUNDY_5134,16,5134,Dr McGillicuddy's Cherry,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,03-01-2024,10-01-2024,20-02-2024,10.39,12,124.68,1
76_DONCASTER_5849,76,5849,GranGala Triple Orange,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,12.4,12,148.8,1
47_PELLA'S WISH_5060,47,5060,Dr McGillicuddy's Butterscth,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,9.35,12,112.2,1
23_ARBINGTON_5891,23,5891,Ryans Irish Cream,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,11.84,5,59.2,1
54_GUTHRAM_5105,54,5105,Dr McGillicuddy's Mentholmnt,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,14.81,5,74.05,1
54_GUTHRAM_5134,54,5134,Dr McGillicuddy's Cherry,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,10.39,24,249.36,1
54_GUTHRAM_5138,54,5138,Fireball Cinnamon Whisky,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,11.1,52,577.2,1
78_EASTHAVEN_5828,78,5828,Ryans Irish Cream,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,01-01-2024,10-01-2024,20-02-2024,6.61,12,79.32,1
76_DONCASTER_18877,76,18877,Di Padrino Sweet Vermouth,1.5L,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,5.15,6,30.9,2
1_HARDERSFIELD_5103,1,5103,Fireball Cinnamon Whisky,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,01-01-2024,10-01-2024,20-02-2024,17.14,17,291.38,1
1_HARDERSFIELD_2598,1,2598,Firefly Apple Pie Moonshine,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,01-01-2024,10-01-2024,20-02-2024,11.44,12,137.28,1
38_GOULCREST_5101,38,5101,Dr McGillicuddy's Mentholmnt,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,01-01-2024,10-01-2024,20-02-2024,10.39,36,374.04,1
78_EASTHAVEN_3522,78,3522,Platinum 7X Distilled Vodka,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,01-01-2024,10-01-2024,20-02-2024,9.62,11,105.82,1
38_GOULCREST_5103,38,5103,Fireball Cinnamon Whisky,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,01-01-2024,10-01-2024,20-02-2024,17.14,13,222.82,1
5_SUTTON_3522,5,3522,Platinum 7X Distilled Vodka,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,9.62,5,48.1,1
15_WANBORNE_5668,15,5668,Dr McGillicuddy's Grape,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,01-01-2024,10-01-2024,20-02-2024,9.69,35,339.15,1
54_GUTHRAM_3227,54,3227,Taaka Gin,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,6.86,6,41.16,1
76_DONCASTER_3522,76,3522,Platinum 7X Distilled Vodka,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,9.62,22,211.64,1
54_GUTHRAM_5661,54,5661,Dr McGillicuddy's Root Beer,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,10.31,24,247.44,1
69_MOUNTMEND_3522,69,3522,Platinum 7X Distilled Vodka,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,9.62,2,19.24,1
22_SHARNWICK_3227,22,3227,Taaka Gin,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,01-01-2024,10-01-2024,20-02-2024,6.86,6,41.16,1
69_MOUNTMEND_5661,69,5661,Dr McGillicuddy's Root Beer,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,10.31,48,494.88,1
38_GOULCREST_3522,38,3522,Platinum 7X Distilled Vodka,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,01-01-2024,10-01-2024,20-02-2024,9.62,29,278.98,1
34_PITMERDEN_2212,34,2212,Canadian Rich & Rare,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,8.72,6,52.32,1
76_DONCASTER_5103,76,5103,Fireball Cinnamon Whisky,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,17.14,17,291.38,1
30_CULCHETH_5218,30,5218,Chila Orchata Cinnamon Cream,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,01-01-2024,10-01-2024,20-02-2024,10.68,12,128.16,1
38_GOULCREST_1767,38,1767,Buffalo Trace Bourbon,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,01-01-2024,10-01-2024,20-02-2024,19.37,10,193.7,1
34_PITMERDEN_3050,34,3050,Bowman Vodka,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,6.51,12,78.12,1
7_STANMORE_2630,7,2630,Old Pulteney Single Malt Sc,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,29.91,6,179.46,1
1_HARDERSFIELD_1767,1,1767,Buffalo Trace Bourbon,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,01-01-2024,10-01-2024,20-02-2024,19.37,12,232.44,1
1_HARDERSFIELD_3522,1,3522,Platinum 7X Distilled Vodka,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,01-01-2024,10-01-2024,20-02-2024,9.62,20,192.4,1
69_MOUNTMEND_5105,69,5105,Dr McGillicuddy's Mentholmnt,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,14.81,6,88.86,1
67_EANVERNESS_5891,67,5891,Ryans Irish Cream,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,11.84,5,59.2,1
47_PELLA'S WISH_5170,47,5170,Dr McGillicuddy's Apple Pie,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,9.99,12,119.88,1
7_STANMORE_3745,7,3745,Taaka Vodka Traveler,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,3.07,12,36.84,1
30_CULCHETH_5694,30,5694,Ice Box Mudslide,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,01-01-2024,10-01-2024,20-02-2024,7.74,5,38.7,1
37_PAETHSMOUTH_3246,37,3246,Bentley's Vodka,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,6.71,5,33.55,1
37_PAETHSMOUTH_5134,37,5134,Dr McGillicuddy's Cherry,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,10.39,12,124.68,1
37_PAETHSMOUTH_5109,37,5109,Dr McGillicuddy's Menth Trav,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,9.84,12,118.08,1
1_HARDERSFIELD_5382,1,5382,Ice 101 Peppermint Schnapps,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,01-01-2024,10-01-2024,20-02-2024,9.44,13,122.72,1
15_WANBORNE_5170,15,5170,Dr McGillicuddy's Apple Pie,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,01-01-2024,10-01-2024,20-02-2024,9.99,45,449.55,1
47_PELLA'S WISH_5202,47,5202,Dr McGillicuddy's Vanilla,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,10.31,12,123.72,1
16_LUNDY_5101,16,5101,Dr McGillicuddy's Mentholmnt,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,03-01-2024,10-01-2024,20-02-2024,10.39,24,249.36,1
1_HARDERSFIELD_4762,1,4762,Hartley Brandy VS,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,01-01-2024,10-01-2024,20-02-2024,5.03,10,50.3,1
76_DONCASTER_3612,76,3612,Taaka Vodka,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,6.81,6,40.86,1
76_DONCASTER_5153,76,5153,Fireball Cinn Whisky Trav,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,10.44,10,104.4,1
15_WANBORNE_5134,15,5134,Dr McGillicuddy's Cherry,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,01-01-2024,10-01-2024,20-02-2024,10.39,24,249.36,1
76_DONCASTER_1767,76,1767,Buffalo Trace Bourbon,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,19.37,23,445.51,1
30_CULCHETH_5103,30,5103,Fireball Cinnamon Whisky,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,01-01-2024,10-01-2024,20-02-2024,17.14,11,188.54,1
22_SHARNWICK_5661,22,5661,Dr McGillicuddy's Root Beer,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,01-01-2024,10-01-2024,20-02-2024,10.31,36,371.16,1
38_GOULCREST_5138,38,5138,Fireball Cinnamon Whisky,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,01-01-2024,10-01-2024,20-02-2024,11.1,103,1143.3,1
34_PITMERDEN_5694,34,5694,Ice Box Mudslide,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,7.74,5,38.7,1
30_CULCHETH_5138,30,5138,Fireball Cinnamon Whisky,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,01-01-2024,10-01-2024,20-02-2024,11.1,18,199.8,1
47_PELLA'S WISH_5109,47,5109,Dr McGillicuddy's Menth Trav,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,9.84,8,78.72,1
1_HARDERSFIELD_5138,1,5138,Fireball Cinnamon Whisky,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,01-01-2024,10-01-2024,20-02-2024,11.1,59,654.9,1
66_EANVERNESS_2246,66,2246,Speyburn Brandan Orach,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,01-01-2024,10-01-2024,20-02-2024,13.96,6,83.76,1
69_MOUNTMEND_2212,69,2212,Canadian Rich & Rare,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,8.72,12,104.64,1
54_GUTHRAM_3636,54,3636,Dr McGillicuddy's Mentholmnt,375mL,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,5.03,21,105.63,1
67_EANVERNESS_5101,67,5101,Dr McGillicuddy's Mentholmnt,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,10.39,9,93.51,1
22_SHARNWICK_3050,22,3050,Bowman Vodka,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,01-01-2024,10-01-2024,20-02-2024,6.51,6,39.06,1
30_CULCHETH_3227,30,3227,Taaka Gin,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,01-01-2024,10-01-2024,20-02-2024,6.86,12,82.32,1
76_DONCASTER_5138,76,5138,Fireball Cinnamon Whisky,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,11.1,40,444,1
78_EASTHAVEN_5138,78,5138,Fireball Cinnamon Whisky,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,01-01-2024,10-01-2024,20-02-2024,11.1,152,1687.2,1
76_DONCASTER_18875,76,18875,Di Padrino Dry Vermouth,1.5L,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,5.15,6,30.9,2
52_GRAYCOTT_3612,52,3612,Taaka Vodka,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,6.81,5,34.05,1
23_ARBINGTON_5138,23,5138,Fireball Cinnamon Whisky,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,11.1,4,44.4,1
34_PITMERDEN_3246,34,3246,Bentley's Vodka,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,6.71,24,161.04,1
30_CULCHETH_3612,30,3612,Taaka Vodka,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,01-01-2024,10-01-2024,20-02-2024,6.81,6,40.86,1
1_HARDERSFIELD_5060,1,5060,Dr McGillicuddy's Butterscth,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,01-01-2024,10-01-2024,20-02-2024,9.35,9,84.15,1
18_FURNESS_3246,18,3246,Bentley's Vodka,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,6.71,5,33.55,1
18_FURNESS_3237,18,3237,Firefly Sweet Tea Vodka,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,18.17,6,109.02,1
15_WANBORNE_5382,15,5382,Ice 101 Peppermint Schnapps,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,01-01-2024,10-01-2024,20-02-2024,9.44,11,103.84,1
16_LUNDY_5138,16,5138,Fireball Cinnamon Whisky,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,03-01-2024,10-01-2024,20-02-2024,11.1,36,399.6,1
1_HARDERSFIELD_3246,1,3246,Bentley's Vodka,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,01-01-2024,10-01-2024,20-02-2024,6.71,45,301.95,1
34_PITMERDEN_5668,34,5668,Dr McGillicuddy's Grape,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,9.69,96,930.24,1
5_SUTTON_5105,5,5105,Dr McGillicuddy's Mentholmnt,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,14.81,18,266.58,1
50_MOUNTMEND_18875,50,18875,Di Padrino Dry Vermouth,1.5L,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,5.15,6,30.9,2
1_HARDERSFIELD_3612,1,3612,Taaka Vodka,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,01-01-2024,10-01-2024,20-02-2024,6.81,12,81.72,1
30_CULCHETH_4762,30,4762,Hartley Brandy VS,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,01-01-2024,10-01-2024,20-02-2024,5.03,12,60.36,1
30_CULCHETH_3960,30,3960,Tortilla Gold Tequila Liquer,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,01-01-2024,10-01-2024,20-02-2024,9.52,12,114.24,1
16_LUNDY_3522,16,3522,Platinum 7X Distilled Vodka,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,03-01-2024,10-01-2024,20-02-2024,9.62,11,105.82,1
30_CULCHETH_5087,30,5087,Dr McGillicuddy's Peach,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,01-01-2024,10-01-2024,20-02-2024,9.35,12,112.2,1
38_GOULCREST_3050,38,3050,Bowman Vodka,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,01-01-2024,10-01-2024,20-02-2024,6.51,5,32.55,1
16_LUNDY_5849,16,5849,GranGala Triple Orange,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,03-01-2024,10-01-2024,20-02-2024,12.4,12,148.8,1
52_GRAYCOTT_3246,52,3246,Bentley's Vodka,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,6.71,12,80.52,1
38_GOULCREST_8059,38,8059,Corazon de Agave Anejo,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,01-01-2024,10-01-2024,20-02-2024,21.73,6,130.38,1
54_GUTHRAM_5668,54,5668,Dr McGillicuddy's Grape,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,9.69,24,232.56,1
1_HARDERSFIELD_8970,1,8970,Ice Box Manhattan,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,01-01-2024,10-01-2024,20-02-2024,7.99,6,47.94,1
29_AYLESBURY_3246,29,3246,Bentley's Vodka,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,6.71,5,33.55,1
67_EANVERNESS_5191,67,5191,Fireball Cinnamon Whiskey,375mL,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,7.93,19,150.67,1
30_CULCHETH_3246,30,3246,Bentley's Vodka,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,01-01-2024,10-01-2024,20-02-2024,6.71,15,100.65,1
66_EANVERNESS_5626,66,5626,Baja Luna Black Raspberry,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,01-01-2024,10-01-2024,20-02-2024,7.35,12,88.2,1
34_PITMERDEN_5103,34,5103,Fireball Cinnamon Whisky,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,17.14,9,154.26,1
50_MOUNTMEND_3522,50,3522,Platinum 7X Distilled Vodka,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,9.62,12,115.44,1
47_PELLA'S WISH_5101,47,5101,Dr McGillicuddy's Mentholmnt,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,10.39,96,997.44,1
15_WANBORNE_5060,15,5060,Dr McGillicuddy's Butterscth,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,01-01-2024,10-01-2024,20-02-2024,9.35,36,336.6,1
18_FURNESS_3522,18,3522,Platinum 7X Distilled Vodka,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,9.62,4,38.48,1
34_PITMERDEN_5134,34,5134,Dr McGillicuddy's Cherry,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,10.39,96,997.44,1
5_SUTTON_5103,5,5103,Fireball Cinnamon Whisky,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,17.14,5,85.7,1
5_SUTTON_5661,5,5661,Dr McGillicuddy's Root Beer,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,10.31,12,123.72,1
30_CULCHETH_5111,30,5111,Dr McGillicuddy's Mentholmnt,50mL,8004,SAZERAC CO INC             ,8199,25-12-2023,01-01-2024,10-01-2024,20-02-2024,0.72,115,82.8,1
67_EANVERNESS_5103,67,5103,Fireball Cinnamon Whisky,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,17.14,16,274.24,1
67_EANVERNESS_5105,67,5105,Dr McGillicuddy's Mentholmnt,1.75L,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,14.81,12,177.72,1
1_HARDERSFIELD_5191,1,5191,Fireball Cinnamon Whiskey,375mL,8004,SAZERAC CO INC             ,8199,25-12-2023,01-01-2024,10-01-2024,20-02-2024,7.93,12,95.16,1
76_DONCASTER_5109,76,5109,Dr McGillicuddy's Menth Trav,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,02-01-2024,10-01-2024,20-02-2024,9.84,10,98.4,1
15_WANBORNE_5138,15,5138,Fireball Cinnamon Whisky,750mL,8004,SAZERAC CO INC             ,8199,25-12-2023,01-01-2024,10-01-2024,20-02-2024,11.1,94,1043.4,1
76_DONCASTER_2783,76,2783,Lauders Scotch,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,10.06,12,120.72,1
76_DONCASTER_1479,76,1479,Ten High,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,9.22,6,55.32,1
38_GOULCREST_4359,38,4359,Mr Boston Light Rum,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,7.71,5,38.55,1
15_WANBORNE_3684,15,3684,Fleischmanns Royal Vodka,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,7.68,5,38.4,1
29_AYLESBURY_2783,29,2783,Lauders Scotch,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,10.06,6,60.36,1
30_CULCHETH_2713,30,2713,Inver House Green Plaid 3-Y,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,10.93,6,65.58,1
38_GOULCREST_4358,38,4358,Mr Boston Light Rum,750mL,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,4.26,12,51.12,1
18_FURNESS_4783,18,4783,Mr Boston Apricot Brandy,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,8.88,6,53.28,1
1_HARDERSFIELD_5606,1,5606,Montezuma Blue Tequila Liqu,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,7.19,6,43.14,1
50_MOUNTMEND_4783,50,4783,Mr Boston Apricot Brandy,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,8.88,12,106.56,1
15_WANBORNE_3216,15,3216,Fleischmanns X Dry Gin,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,7.68,6,46.08,1
52_GRAYCOTT_3684,52,3684,Fleischmanns Royal Vodka,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,7.68,10,76.8,1
34_PITMERDEN_4359,34,4359,Mr Boston Light Rum,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,7.71,6,46.26,1
50_MOUNTMEND_2127,50,2127,Canadian Ltd,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,7.19,19,136.61,1
7_STANMORE_4346,7,4346,Mr Boston Dark Rum,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,8.39,5,41.95,1
76_DONCASTER_1282,76,1282,Small Batch 1792,750mL,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,18.7,5,93.5,1
18_FURNESS_3970,18,3970,El Toro Gold,750mL,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,6.78,11,74.58,1
76_DONCASTER_2127,76,2127,Canadian Ltd,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,7.19,18,129.42,1
16_LUNDY_8370,16,8370,Chi Chi's Margarita,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,03-01-2024,10-01-2024,10-02-2024,5.71,6,34.26,1
5_SUTTON_4359,5,4359,Mr Boston Light Rum,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,7.71,12,92.52,1
30_CULCHETH_1637,30,1637,Fleischmanns Preferred,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,8.13,5,40.65,1
16_LUNDY_4916,16,4916,Mr Boston Coffee Brandy,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,03-01-2024,10-01-2024,10-02-2024,7.87,6,47.22,1
38_GOULCREST_3684,38,3684,Fleischmanns Royal Vodka,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,7.68,50,384,1
50_MOUNTMEND_4181,50,4181,Calypso Spiced Rum,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,9.37,10,93.7,1
50_MOUNTMEND_4916,50,4916,Mr Boston Coffee Brandy,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,7.87,6,47.22,1
78_EASTHAVEN_3684,78,3684,Fleischmanns Royal Vodka,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,7.68,6,46.08,1
54_GUTHRAM_5415,54,5415,Amaretto di Amore,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,8.45,6,50.7,1
38_GOULCREST_4626,38,4626,Meukow VS Cognac,750mL,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,11.19,12,134.28,1
69_MOUNTMEND_5367,69,5367,Sambuca di Amore,750mL,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,5.83,12,69.96,1
1_HARDERSFIELD_3687,1,3687,Fleischmanns Royal Traveler,750mL,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,3.84,24,92.16,1
